id,sample_id,actual_class,actual_quantity,pred_quantity
15229,53848,amoxicillin,100,62.66983805536079
15233,53697,amoxicillin,100,107.37476135221269
15236,53703,amoxicillin,100,58.594299840943854
15238,53703,amoxicillin,100,60.836432944488415
15253,53712,amoxicillin,80,77.7049147938904
15261,53713,amoxicillin,80,91.4243883016794
15265,53697,amoxicillin,100,113.5640468688407
15266,53712,amoxicillin,80,63.31130213127149
15268,53723,amoxicillin,80,94.82715367766944
15278,53721,amoxicillin,100,93.59836429797868
15281,53848,amoxicillin,100,76.65904857908068
15285,53717,amoxicillin,80,60.49727449100189
15286,53696,amoxicillin,100,107.34375476860828
15287,53696,amoxicillin,100,104.89004212374718
15289,53721,amoxicillin,100,79.95587221435683
15292,53734,amoxicillin,80,91.6017735015583
15294,53723,amoxicillin,80,49.1032003598862
15297,53713,amoxicillin,80,89.25397919463394
15302,53715,amoxicillin,80,69.32973735337895
15310,53742,amoxicillin,50,68.70363112794738
15311,53742,amoxicillin,50,63.57570798394031
15312,53740,amoxicillin,50,42.11478942500172
15315,53742,amoxicillin,50,69.89516281838935
15316,53740,amoxicillin,50,47.72397314251385
15320,53882,amoxicillin,50,67.27083424723303
15321,53737,amoxicillin,50,58.65658018778792
15322,53738,amoxicillin,50,59.04238638457754
15326,53717,amoxicillin,80,51.423862675947646
15327,53450,amoxicillin,80,38.53261545573785
15328,53450,amoxicillin,80,36.266138421157336
15329,53450,amoxicillin,80,30.229090402468422
15330,53450,amoxicillin,80,34.29362184824093
15336,53734,amoxicillin,80,75.80083322222586
15337,53715,amoxicillin,80,52.10311355311567
15345,53697,amoxicillin,100,95.25788632820424
15348,53703,amoxicillin,100,63.928326897329605
15349,53712,amoxicillin,80,66.55510265824672
15352,53848,amoxicillin,100,74.36847391290755
15357,53703,amoxicillin,100,88.8108024025878
15364,53696,amoxicillin,100,105.08000351634266
15373,53696,amoxicillin,100,116.8065926198282
15379,53697,amoxicillin,100,101.87900144681451
15382,53848,amoxicillin,100,66.72230606513524
15400,53882,amoxicillin,50,53.99700342537264
15403,52553,amoxicillin,20,53.97457514882832
15405,52553,amoxicillin,20,61.19269700253096
15413,53890,amoxicillin,20,38.33686090756552
15415,52552,amoxicillin,50,48.77851911801743
15416,53877,amoxicillin,50,69.76878961827316
15425,53742,amoxicillin,50,82.02371909556882
15427,53737,amoxicillin,50,65.9449403218637
15433,52552,amoxicillin,50,54.06671415891015
15434,53877,amoxicillin,50,51.68927099550159
15441,53738,amoxicillin,50,62.92912997746125
15447,53882,amoxicillin,50,33.51350473663342
15450,53740,amoxicillin,50,30.04538070942364
15452,53738,amoxicillin,50,54.430314100841215
15456,53456,amoxicillin,20,31.07823690575368
15462,53458,amoxicillin,20,18.329682849902856
15463,53452,amoxicillin,20,11.705744886541792
15464,53453,amoxicillin,20,12.245901901826905
15472,52553,amoxicillin,20,42.36139435717348
15476,53890,amoxicillin,20,42.647842688173455
15482,53458,amoxicillin,20,16.261814751837697
15483,53452,amoxicillin,20,9.781716320192876
15484,53453,amoxicillin,20,26.38716599093771
15488,53461,amoxicillin,20,-12.90242017950327
15493,53458,amoxicillin,20,18.43191321590497
15494,53452,amoxicillin,20,15.27274190840786
15495,53453,amoxicillin,20,28.17756887294428
15498,53453,amoxicillin,20,24.626676281798872
15499,53452,amoxicillin,20,0.1423659497001317
15500,53458,amoxicillin,20,21.66976573545237
15506,53456,amoxicillin,20,25.90402101774256
15509,53461,amoxicillin,20,-13.564938030404363
15515,53461,amoxicillin,20,-12.866361779750974
15517,53456,amoxicillin,20,13.998192403566144
15525,53873,chloroquine,100,139.25412166403672
15529,53874,chloroquine,100,102.6890425808171
15538,53851,chloroquine,100,89.53969766072441
15544,53447,chloroquine,100,115.89405752644085
15547,53447,chloroquine,100,107.17298802877642
15563,53873,chloroquine,100,118.52802860473922
15564,53874,chloroquine,100,102.64506280274156
15565,53447,chloroquine,100,114.63797767051804
15566,53851,chloroquine,100,93.57844302972984
15570,53857,chloroquine,100,89.42844813115896
15574,53868,chloroquine,100,112.8199238667841
15578,53869,chloroquine,100,102.6439844418885
15579,53857,chloroquine,100,95.67357718578712
15583,53869,chloroquine,100,99.07818884013348
15584,53868,chloroquine,100,118.33439999007544
15588,53796,hydroxychloroquine,100,94.99392607638798
15593,53796,hydroxychloroquine,100,89.51696962768402
15594,53786,hydroxychloroquine,100,84.78695609296895
15596,53784,hydroxychloroquine,100,102.10622846611456
15598,53784,hydroxychloroquine,100,107.91599225083267
15600,53786,hydroxychloroquine,100,91.95808005482162
15601,53796,hydroxychloroquine,100,98.56153358921648
15613,53771,hydroxychloroquine,100,71.6702622547188
15616,53783,hydroxychloroquine,100,91.82386668719644
15619,53771,hydroxychloroquine,100,65.25663693392676
15622,53783,hydroxychloroquine,100,100.74246343031145
15624,53788,hydroxychloroquine,100,91.0000176770863
15626,53791,hydroxychloroquine,100,102.99520707185144
15630,53771,hydroxychloroquine,100,65.27913020199485
15645,53899,hydroxychloroquine,80,47.74845097855746
15646,53814,hydroxychloroquine,80,100.34301180163538
15649,53783,hydroxychloroquine,100,107.19650650695765
15650,53800,hydroxychloroquine,80,95.4647764298086
15652,53801,hydroxychloroquine,80,109.00371365799496
15667,53464,hydroxychloroquine,80,88.83994269114893
15668,53807,hydroxychloroquine,80,88.45183206192596
15671,53801,hydroxychloroquine,80,107.64922450226834
15672,53464,hydroxychloroquine,80,92.93080232647488
15673,53807,hydroxychloroquine,80,80.99410051439412
15683,53899,hydroxychloroquine,80,59.62197254232018
15687,53771,hydroxychloroquine,100,71.38576118728017
15688,53788,hydroxychloroquine,100,95.58847689594144
15696,53814,hydroxychloroquine,80,96.56508628614168
15702,53791,hydroxychloroquine,100,98.67648906864284
15706,53791,hydroxychloroquine,100,107.70927620168106
15712,53800,hydroxychloroquine,80,103.37929795585892
15717,53814,hydroxychloroquine,80,101.06489805518136
15726,53807,hydroxychloroquine,80,99.25488858938088
15741,53771,hydroxychloroquine,100,80.16806484498575
15743,53814,hydroxychloroquine,80,106.24191505678868
15744,53899,hydroxychloroquine,80,51.19532678775008
15753,53783,hydroxychloroquine,100,98.95159825849711
15768,53464,hydroxychloroquine,80,91.799072774501
15777,53791,hydroxychloroquine,100,108.73063389903886
15779,53899,hydroxychloroquine,80,51.69218532186002
15780,53788,hydroxychloroquine,100,87.67343073841803
15786,53771,hydroxychloroquine,100,76.14617396961032
15791,53788,hydroxychloroquine,100,94.18437960954506
15793,53783,hydroxychloroquine,100,96.92141493969372
15815,52571,hydroxychloroquine,50,39.46885643532729
15817,52565,hydroxychloroquine,50,42.56202349389218
15818,52565,hydroxychloroquine,50,33.38314189148028
15823,52571,hydroxychloroquine,50,39.58323538651152
15829,52565,hydroxychloroquine,50,45.39163083275172
15832,52571,hydroxychloroquine,50,37.1348427276431
15836,53021,hydroxychloroquine,50,45.54676262908895
15839,52565,hydroxychloroquine,50,40.80314315315568
15842,53021,hydroxychloroquine,50,50.22974611208532
15863,53016,hydroxychloroquine,50,61.08498716084637
15864,51712,hydroxychloroquine,50,27.340100829284676
15867,52565,hydroxychloroquine,50,39.84280065282286
15869,52571,hydroxychloroquine,50,35.57400460927098
15872,52567,hydroxychloroquine,50,44.417451719055954
15873,53021,hydroxychloroquine,50,48.76427482357125
15874,52564,hydroxychloroquine,50,24.45432716417629
15885,52564,hydroxychloroquine,50,32.8962489369024
15889,52567,hydroxychloroquine,50,42.92145567514432
15903,51712,hydroxychloroquine,50,24.19023275827205
15904,53016,hydroxychloroquine,50,58.13874144189076
15905,53021,hydroxychloroquine,50,52.84761807406595
15906,52571,hydroxychloroquine,50,39.362015688463245
15907,52565,hydroxychloroquine,50,41.94400968365538
15911,52564,hydroxychloroquine,50,28.660490675737623
15912,52567,hydroxychloroquine,50,48.88063596774731
15916,53016,hydroxychloroquine,50,53.11256136894316
15919,51712,hydroxychloroquine,50,32.0939685201361
15923,52564,hydroxychloroquine,50,27.12942935797271
15924,52567,hydroxychloroquine,50,42.49971357269838
15927,51712,hydroxychloroquine,50,22.747626773564534
15928,53016,hydroxychloroquine,50,52.859544120008586
15929,51734,hydroxychloroquine,20,27.21872330492182
15938,51731,hydroxychloroquine,20,14.294439196841342
15939,51728,hydroxychloroquine,20,39.43067113687242
15940,51729,hydroxychloroquine,20,40.8351482009157
15956,53001,hydroxychloroquine,20,25.354236652001404
15958,53006,hydroxychloroquine,20,21.11781919162511
15959,51720,hydroxychloroquine,20,32.39028393169815
15972,51720,hydroxychloroquine,20,27.4097541535363
15981,51731,hydroxychloroquine,20,13.81925356832451
15982,51728,hydroxychloroquine,20,42.75627603448298
15983,51729,hydroxychloroquine,20,48.1828811681102
15985,53001,hydroxychloroquine,20,26.06785581870756
15991,51734,hydroxychloroquine,20,26.669375059759638
16003,53672,promethazine-hydrochloride,100,93.93097635499284
16007,51732,promethazine-hydrochloride,100,68.73645089744196
16014,53675,promethazine-hydrochloride,100,116.23410168490616
16015,53014,promethazine-hydrochloride,100,86.92789372781314
16016,53010,promethazine-hydrochloride,100,114.53785046664903
16024,53672,promethazine-hydrochloride,100,98.01648888321137
16030,51732,promethazine-hydrochloride,100,49.94821988043982
16037,53675,promethazine-hydrochloride,100,121.01117505746237
16039,53014,promethazine-hydrochloride,100,61.67209290120218
16040,53010,promethazine-hydrochloride,100,103.9317988495536
16047,51743,promethazine-hydrochloride,100,89.40881942332756
16051,51743,promethazine-hydrochloride,100,85.3687482187367
16052,52993,promethazine-hydrochloride,80,40.279928243186205
16054,51704,promethazine-hydrochloride,80,70.1874728789895
16055,52993,promethazine-hydrochloride,80,51.00168985878501
16057,53680,promethazine-hydrochloride,80,85.58770473969616
16069,51704,promethazine-hydrochloride,80,72.14948903746101
16074,51714,promethazine-hydrochloride,80,97.60550137506118
16075,53680,promethazine-hydrochloride,80,93.39531360698852
16089,52576,promethazine-hydrochloride,80,89.57157362027291
16092,51715,promethazine-hydrochloride,80,85.26588917581239
16093,51719,promethazine-hydrochloride,80,84.82740749840339
16094,53026,promethazine-hydrochloride,50,57.411380637236114
16098,52568,promethazine-hydrochloride,50,58.13006823332268
16105,53530,promethazine-hydrochloride,50,50.51026311297522
16107,53031,promethazine-hydrochloride,50,55.20781155365058
16111,53024,promethazine-hydrochloride,50,73.80335771464118
16112,52583,promethazine-hydrochloride,50,40.484534458556254
16113,53028,promethazine-hydrochloride,50,93.17863321000472
16119,53031,promethazine-hydrochloride,50,60.71867331232168
16122,53024,promethazine-hydrochloride,50,71.39320568298415
16123,52583,promethazine-hydrochloride,50,32.504381753093426
16124,53028,promethazine-hydrochloride,50,102.93386491855678
16127,53026,promethazine-hydrochloride,50,57.14830766720946
16135,53530,promethazine-hydrochloride,50,59.31903504659737
16138,52568,promethazine-hydrochloride,50,65.71484768505601
16143,53031,promethazine-hydrochloride,50,58.30788638460159
16147,53024,promethazine-hydrochloride,50,61.05583705255436
16148,52583,promethazine-hydrochloride,50,39.65031601474386
16149,53028,promethazine-hydrochloride,50,92.30466170199524
16151,53026,promethazine-hydrochloride,50,67.61392618356096
16159,53530,promethazine-hydrochloride,50,50.1784955602339
16164,53572,promethazine-hydrochloride,20,15.243103549433748
16167,53559,promethazine-hydrochloride,20,7.078642315092445
16172,53495,promethazine-hydrochloride,20,26.191874093360926
16175,53535,promethazine-hydrochloride,20,39.201444445604025
16180,53557,promethazine-hydrochloride,20,31.123705204176574
16182,53557,promethazine-hydrochloride,20,25.16258655355309
16184,53572,promethazine-hydrochloride,20,19.829402769476204
16187,53559,promethazine-hydrochloride,20,2.300702782926315
16192,53495,promethazine-hydrochloride,20,22.654871955538805
16195,53535,promethazine-hydrochloride,20,37.77947230160251
16198,53534,promethazine-hydrochloride,20,15.660826409141356
16204,53534,promethazine-hydrochloride,20,1.2568711104574604
16211,53026,promethazine-hydrochloride,50,71.09564545033818
16215,53028,promethazine-hydrochloride,50,100.1662902433748
16220,53031,promethazine-hydrochloride,50,65.16971209441022
16222,53024,promethazine-hydrochloride,50,66.59977949975044
16223,52568,promethazine-hydrochloride,50,62.71558775776018
16224,52568,promethazine-hydrochloride,50,59.9143145557016
16227,52583,promethazine-hydrochloride,50,32.95984728575928
16236,53650,ampicillin,100,87.58839732175127
16237,53649,ampicillin,100,41.92193595046714
16245,53649,ampicillin,100,54.22368329541224
16246,53650,ampicillin,100,81.04508877261031
16252,53657,ampicillin,100,88.98854995285063
16259,53657,ampicillin,100,99.41767436779948
16265,53659,ampicillin,100,95.284398185036
16271,53660,ampicillin,100,75.29231782149043
16275,53567,ampicillin,100,77.52219724945883
16277,53660,ampicillin,100,71.59105525842494
16281,53567,ampicillin,100,69.83221174200446
16283,53644,ampicillin,100,95.47994175105994
16285,53644,ampicillin,100,95.77609450749704
16289,53601,ampicillin,100,94.61188534747232
16292,53664,ampicillin,100,79.04323207310836
16294,53601,ampicillin,100,95.8957786902961
16302,53637,ampicillin,80,80.13093194049402
16303,53670,ampicillin,100,72.29042538953844
16309,53670,ampicillin,100,78.5850499041552
16314,53501,ampicillin,80,75.08322743814111
16315,53472,ampicillin,80,85.50879821647044
16318,53637,ampicillin,80,69.55302392198023
16319,53633,ampicillin,80,75.54576424513527
16324,53633,ampicillin,80,70.70033923186729
16330,53582,ampicillin,80,72.0699625219483
16351,53582,ampicillin,80,75.33284195766079
16355,53502,ampicillin,80,66.41141085923843
16359,53502,ampicillin,80,76.64043931046973
16370,53584,ampicillin,50,84.35962797389736
16380,53584,ampicillin,50,82.74599423100268
16385,53578,ampicillin,50,80.08896268025846
16389,53578,ampicillin,50,80.3020373567131
16390,53490,ampicillin,50,69.1055275520757
16404,53489,ampicillin,50,45.81283712924949
16407,53513,ampicillin,50,20.55588658589448
16408,53518,ampicillin,50,31.364994119473547
16414,53578,ampicillin,50,77.58690818566095
16420,53513,ampicillin,50,44.603893698823136
16421,53518,ampicillin,50,45.05388302027972
16434,53562,ampicillin,20,30.24998869021884
16447,53512,ampicillin,20,65.77881118255976
16454,53553,ampicillin,20,18.09036103196158
16455,53543,ampicillin,20,21.85658033273408
16456,53623,ampicillin,20,26.71827685321188
16462,53550,ampicillin,20,1.8135493248230468
16465,53553,ampicillin,20,5.102812372332394
16466,53543,ampicillin,20,27.631277243903643
16467,53623,ampicillin,20,12.0937848413079
16468,53548,ampicillin,20,51.94409875781408
16473,53548,ampicillin,20,56.71389018419087
16483,53550,ampicillin,20,0.1944129553108879
16491,53424,albendazole,100,129.0784089884796
16492,53355,albendazole,100,56.13066148429509
16493,53429,albendazole,100,82.54178269536686
16497,53355,albendazole,100,49.672759697187686
16498,53429,albendazole,100,71.784370255292
16504,53353,albendazole,100,42.29350959698098
16506,53328,albendazole,100,120.59470026298128
16514,53329,albendazole,100,109.02009193221542
16515,53425,albendazole,100,105.45342258361045
16519,53353,albendazole,100,58.88177264881868
16530,53328,albendazole,100,111.51349251131364
16536,53329,albendazole,100,101.47044442501668
16538,53430,albendazole,100,93.34318672307975
16541,53422,albendazole,80,85.42471793020829
16546,53422,albendazole,80,88.10612438679425
16554,53316,albendazole,80,39.860949755834255
16555,53316,albendazole,80,45.60506053354187
16558,53406,albendazole,80,70.73219323538014
16567,53324,albendazole,80,63.69416768045412
16571,53335,albendazole,80,63.84350555061482
16572,53325,albendazole,80,72.63937647882199
16574,53327,albendazole,80,95.36336981662978
16577,53316,albendazole,80,25.07812734532813
16579,53406,albendazole,80,51.706693665992574
16581,53406,albendazole,80,76.79750513573156
16583,53324,albendazole,80,64.86946127286927
16588,53325,albendazole,80,65.80707766688398
16594,53335,albendazole,80,60.19621261846673
16595,53327,albendazole,80,92.47331663580016
16596,53324,albendazole,80,71.2374019716696
16601,53312,albendazole,50,52.76268801151633
16604,53414,albendazole,50,75.30276114203942
16605,53304,albendazole,50,87.96180097975895
16606,53313,albendazole,50,74.17573165846807
16608,53312,albendazole,50,55.18751756238028
16615,53315,albendazole,50,27.624805925754064
16616,53393,albendazole,50,35.531275916979226
16623,53396,albendazole,50,58.14194994171414
16627,53393,albendazole,50,38.81430670339009
16629,53313,albendazole,50,76.10933445376551
16630,53414,albendazole,50,64.66682526157389
16631,53304,albendazole,50,78.81361708823704
16632,53304,albendazole,50,79.96202129038669
16647,53315,albendazole,50,11.74856484727546
16648,53396,albendazole,50,56.40163808666596
16650,53049,ciprofloxacin,100,79.55163520768568
16657,53049,ciprofloxacin,100,74.4769963057164
16659,53040,ciprofloxacin,100,71.7211585702551
16665,53053,ciprofloxacin,100,83.07878182814115
16669,53040,ciprofloxacin,100,71.12863210901632
16670,53048,ciprofloxacin,100,84.39902086006876
16673,53053,ciprofloxacin,100,84.43748164992134
16678,53145,ciprofloxacin,100,91.44188697141416
16680,53048,ciprofloxacin,100,86.5945594046874
16683,53151,ciprofloxacin,100,109.48789210808968
16685,53150,ciprofloxacin,100,82.59567304924846
16686,53234,ciprofloxacin,100,39.03447322960265
16692,53145,ciprofloxacin,100,90.80609488928866
16696,53151,ciprofloxacin,100,109.9509486055267
16698,53150,ciprofloxacin,100,80.53273993003154
16702,53234,ciprofloxacin,100,44.66299487517151
16713,53137,ciprofloxacin,80,58.90636222497715
16714,53139,ciprofloxacin,80,63.27927239720452
16727,53065,ciprofloxacin,80,65.81088418472402
16736,53137,ciprofloxacin,80,51.84047645017282
16741,53170,ciprofloxacin,80,52.11819197237274
16745,53174,ciprofloxacin,80,53.79498488001754
16747,53173,ciprofloxacin,80,67.48905424931552
16749,53066,ciprofloxacin,80,37.69419849813858
16752,53170,ciprofloxacin,80,50.38457456710768
16756,53174,ciprofloxacin,80,55.768784989360206
16758,53173,ciprofloxacin,80,68.04779824226426
16761,53066,ciprofloxacin,80,30.20283545316915
16762,53049,ciprofloxacin,100,76.5362994446729
16764,53065,ciprofloxacin,80,42.948809081692815
16772,53204,ciprofloxacin,50,43.17477601048535
16778,53153,ciprofloxacin,50,9.831856324458291
16782,53206,ciprofloxacin,50,46.09342463716133
16784,53204,ciprofloxacin,50,53.576757292306354
16786,53402,albendazole,20,47.70922300508387
16796,53206,ciprofloxacin,50,46.58232063319937
16798,53099,ciprofloxacin,50,59.93223117071065
16806,53097,ciprofloxacin,50,42.618209859167656
16812,53099,ciprofloxacin,50,60.89475681276147
16819,53137,ciprofloxacin,80,77.10715840500058
16820,53048,ciprofloxacin,100,86.42797360658608
16822,53053,ciprofloxacin,100,63.18997481806323
16830,53301,albendazole,20,56.04135802446849
16836,53150,ciprofloxacin,100,84.76710015309033
16850,53049,ciprofloxacin,100,77.81484233078788
16856,53053,ciprofloxacin,100,80.41138466203138
16862,53091,ciprofloxacin,50,77.02955649467663
16863,53090,ciprofloxacin,50,30.300835817995107
16866,53057,ciprofloxacin,20,8.589467267294706
16867,53091,ciprofloxacin,50,72.84264974355763
16868,53117,ciprofloxacin,20,1.0758356889238492
16870,53117,ciprofloxacin,20,8.040621541261476
16871,53162,ciprofloxacin,20,66.42743451733452
16873,53090,ciprofloxacin,50,39.23698293750781
16878,53118,ciprofloxacin,20,39.00733997351527
16880,53166,ciprofloxacin,20,25.51371223337274
16882,53065,ciprofloxacin,80,57.50440099161721
16888,53162,ciprofloxacin,20,62.78985783926262
16889,53160,ciprofloxacin,20,34.84596408350957
16895,53232,albendazole,20,29.21451285390553
16901,53048,ciprofloxacin,100,90.3576753552324
16906,53234,ciprofloxacin,100,36.99922581817774
16909,53232,albendazole,20,33.87747176942822
16914,53150,ciprofloxacin,100,86.97452561533642
16919,53040,ciprofloxacin,100,80.44755135333872
16922,53301,albendazole,20,58.55270947615841
16924,53066,ciprofloxacin,80,66.61166427089063
16926,53097,ciprofloxacin,50,40.62482775813146
16927,53145,ciprofloxacin,100,74.3968731651439
16946,53242,albendazole,20,49.850948702732765
16954,53151,ciprofloxacin,100,115.05331190584526
16960,53303,albendazole,20,50.34715679342473
16966,53162,ciprofloxacin,20,55.3800216577914
16968,53117,ciprofloxacin,20,-7.608541576024805
16970,53118,ciprofloxacin,20,30.23517803830592
16971,53057,ciprofloxacin,20,-3.82026853570034
16974,53166,ciprofloxacin,20,26.10567381623251
16976,53160,ciprofloxacin,20,29.7473938742856
16978,53117,ciprofloxacin,20,-7.207718098900408
16984,53338,albendazole,20,38.21009543660371
16988,53242,albendazole,20,60.80024525499478
16989,53234,ciprofloxacin,100,62.56473347289764
16992,53145,ciprofloxacin,100,92.81525561964584
16994,53243,albendazole,20,24.63249180800746
17001,53040,ciprofloxacin,100,86.49293192255166
17003,53402,albendazole,20,56.9551518900719
17004,53151,ciprofloxacin,100,117.35556707317158
17006,53303,albendazole,20,86.96593717134797
17007,53243,albendazole,20,9.393274298094294
17019,53057,ciprofloxacin,20,-0.7904550648704287
17027,53162,ciprofloxacin,20,55.90144723255753
17032,53117,ciprofloxacin,20,-6.764319309607906
17038,53118,ciprofloxacin,20,37.38634478131426
17041,53166,ciprofloxacin,20,36.31338807827026
17046,53160,ciprofloxacin,20,25.587058261358965
17048,53057,ciprofloxacin,20,3.0109608652852597
17056,53222,ciprofloxacin,20,17.371511998176725
17063,53118,ciprofloxacin,20,36.37732560044203
17065,53160,ciprofloxacin,20,23.95344690124661
17070,53166,ciprofloxacin,20,38.95103359481119
17078,53222,ciprofloxacin,20,18.951500927347308
17091,53222,ciprofloxacin,20,23.931654579383515
17092,53222,ciprofloxacin,20,22.24935041333046
17109,53126,lactose,100,-1.0
17111,53121,lactose,100,-1.0
17118,53126,lactose,100,-1.0
17120,53121,lactose,100,-1.0
17121,53124,lactose,100,-1.0
17124,53126,lactose,100,-1.0
17126,53121,lactose,100,-1.0
17127,53124,lactose,100,-1.0
17137,53211,lactose,100,-1.0
17138,53208,lactose,100,-1.0
17142,53121,lactose,100,-1.0
17147,53126,lactose,100,-1.0
17150,53211,lactose,100,-1.0
17152,53226,lactose,100,-1.0
17153,53124,lactose,100,-1.0
17155,53208,lactose,100,-1.0
17158,53211,lactose,100,-1.0
17162,53075,lactose,100,-1.0
17345,52516,benzyl-penicillin,100,82.34805883825773
17379,52516,benzyl-penicillin,100,69.05449270482845
17396,52516,benzyl-penicillin,100,75.35762762622156
17431,52375,benzyl-penicillin,100,48.64354008034724
17455,52369,benzyl-penicillin,100,67.88214946943557
17458,52363,benzyl-penicillin,80,60.69841064782271
17478,52363,benzyl-penicillin,80,57.17511326500376
17489,52363,benzyl-penicillin,80,57.485289103217966
17502,52349,benzyl-penicillin,80,90.07701539197986
17514,52349,benzyl-penicillin,80,91.35269272924948
17535,52363,benzyl-penicillin,80,65.17163943857133
17547,52422,benzyl-penicillin,80,103.45302310563623
17556,52422,benzyl-penicillin,80,98.65507593351174
17560,52349,benzyl-penicillin,80,87.99775355482524
17564,52422,benzyl-penicillin,80,107.37451903223264
17597,52356,benzyl-penicillin,50,6.786893581087137
17617,52358,benzyl-penicillin,50,81.58259768973004
17650,52356,benzyl-penicillin,50,16.632612530955708
17656,52358,benzyl-penicillin,50,89.74822483826783
17670,53198,benzyl-penicillin,20,36.36352427687764
17707,53197,benzyl-penicillin,20,47.19598252478753
17710,53198,benzyl-penicillin,20,30.620626883341554
17720,53198,benzyl-penicillin,20,26.76392015134841
